29,6,0.27376185565,29,3431,NULL
29,2,0.487760234447,29,181,NULL
29,3,0.54075132559,29,5788,NULL
29,4,0.554466718144,29,23,NULL
30,1,0.1955393208,30,2761,NULL
30,4,0.181176659764,30,3431,NULL
30,2,0.285293934571,30,1553,NULL
30,6,0.299557966385,30,1212,NULL
30,3,NULL,30,NULL,66
31,4,0.20871490013,31,2761,NULL
31,5,0.392630751758,31,1793,NULL
31,2,0.503756161499,31,2697,NULL
31,3,0.334005115087,31,3991,NULL
31,6,0.42128739105,31,5434,NULL
31,7,0.509378474444,31,4609,NULL
32,5,0.28248124607,32,2761,NULL
32,1,0.681799277997,32,4578,NULL
32,4,0.674799296192,32,1355,NULL
33,3,0.268987786263,33,2761,NULL
33,6,0.249230223533,33,3431,NULL
33,2,0.39438527367,33,3309,NULL
33,4,0.498872742724,33,4850,NULL
33,1,0.339474942903,33,5344,NULL
33,5,NULL,33,NULL,19
34,1,0.222266836896,34,2761,NULL
34,7,0.205940999081,34,3431,NULL
34,3,0.536465238053,34,2697,NULL
34,4,0.325883819912,34,3309,NULL
34,5,0.468973035921,34,2187,NULL
34,6,NULL,34,NULL,808
35,1,0.467079545633,35,2761,NULL
35,4,0.432771841366,35,3431,NULL
35,2,0.771067591961,35,181,NULL
35,3,NULL,35,NULL,79
36,1,0.259144326335,36,2761,NULL
36,3,0.56986310534,36,2633,NULL
36,2,0.433704282658,36,727,NULL
36,5,0.456174403277,36,3795,NULL
36,6,0.460332236869,36,1133,NULL
37,1,0.337410165303,37,2761,NULL
37,2,0.554083753341,37,802,NULL
37,3,0.761016146106,37,3108,NULL
38,1,0.332887709597,38,2761,NULL
38,3,0.693142822147,38,3556,NULL
38,4,0.639326834182,38,6116,NULL
39,1,0.217127085055,39,2761,NULL
39,4,0.489722108211,39,2784,NULL
39,2,0.411534928369,39,1204,NULL
39,3,0.518679403387,39,139,NULL
39,5,0.524059886749,39,1765,NULL
40,1,0.255789922639,40,2761,NULL
40,4,0.414259171432,40,3102,NULL
40,2,0.55315950169,40,804,NULL
40,3,0.455220583395,40,1167,NULL
40,5,0.499749577793,40,3077,NULL
41,1,0.503356517596,41,2761,NULL
41,3,0.86407882522,41,5260,NULL
42,1,0.258302403799,42,2761,NULL
42,2,0.42362601048,42,2075,NULL
42,3,0.407778280591,42,2563,NULL
42,4,0.436044407028,42,3242,NULL
42,5,0.630399096139,42,805,NULL
43,1,0.279824419524,43,2761,NULL
43,3,0.259270889571,43,3431,NULL
43,4,0.631133626758,43,2784,NULL
43,5,0.675386737533,43,1765,NULL
44,1,0.552073149455,44,2761,NULL
44,4,0.833795680998,44,1538,NULL
45,4,0.382765244979,45,2761,NULL
45,1,0.923845640373,45,5196,NULL
46,1,0.334530597333,46,2761,NULL
46,4,0.594244992162,46,1786,NULL
46,2,0.731411080542,46,5082,NULL
47,3,1.0,47,6355,NULL
48,3,1.0,47,6355,NULL
49,5,0.33645382164,49,2761,NULL
49,3,0.31174077582,49,3431,NULL
49,1,0.672101333707,49,2695,NULL
49,4,0.581288492767,49,5702,NULL
49,2,NULL,49,NULL,7
50,2,0.231041802285,50,2761,NULL
50,5,0.374178875357,50,3102,NULL
50,6,0.348942268005,50,1538,NULL
50,1,0.382431924377,50,6453,NULL
50,3,0.477103239667,50,3765,NULL
50,4,NULL,50,NULL,110
51,1,0.313757817947,51,2761,NULL
51,2,0.64791249866,51,1369,NULL
51,3,0.694093239959,51,4972,NULL
52,1,0.457750463705,52,2761,NULL
52,4,0.889080712297,52,5657,NULL
53,3,0.397885432562,53,2761,NULL
53,1,0.917435110814,53,2216,NULL
54,1,0.309634200809,54,2761,NULL
54,3,0.659500867172,54,3104,NULL
54,4,0.684970997845,54,5595,NULL
55,1,0.264683811879,2,2761,NULL
55,2,0.589174525539,2,1071,NULL
55,3,0.497918471426,2,1793,NULL
55,4,0.57869945049,2,5198,NULL
56,2,0.269681003583,56,2761,NULL
56,3,0.479049112811,56,1786,NULL
56,4,0.6442217101,56,2479,NULL
56,7,0.531754165058,56,2745,NULL
57,1,0.402944244541,57,2761,NULL
57,4,0.915224527529,57,1880,NULL
58,3,0.411909850547,58,2761,NULL
58,5,0.911224601853,58,3838,NULL
59,1,0.242257549822,59,2761,NULL
59,3,0.546402941847,59,2784,NULL
59,6,0.419922561221,59,5840,NULL
59,4,0.584715002698,59,1765,NULL
59,5,0.352885977184,59,3273,NULL
60,1,0.203059755105,60,2761,NULL
60,2,0.480416159872,60,2265,NULL
60,3,0.495576828546,60,5868,NULL
60,5,0.480416159872,60,2258,NULL
60,6,0.501568509312,60,5095,NULL
61,1,0.263143266091,61,2761,NULL
61,3,0.593509902272,61,2784,NULL
61,2,0.575331231653,61,5082,NULL
61,4,0.497489287624,61,5808,NULL
62,6,0.199001027634,62,2761,NULL
62,2,0.475379357949,62,139,NULL
62,1,0.414362350812,62,5228,NULL
62,4,0.335936808239,62,5056,NULL
62,5,0.485671314344,62,396,NULL
62,3,NULL,62,NULL,176
63,1,0.173150390886,63,2761,NULL
63,3,0.304798400786,63,3795,NULL
63,4,0.307576507187,63,1133,NULL
63,2,0.792364399659,63,761,NULL
63,6,0.393283901773,63,3876,NULL
64,1,0.31177223628,64,2761,NULL
64,3,0.540417403182,64,5840,NULL
64,4,0.571827581485,64,998,NULL
64,2,0.532691580632,64,5259,NULL
65,4,0.388111780406,65,2761,NULL
65,3,0.35960437881,65,3431,NULL
65,2,NULL,65,NULL,19
66,4,0.253336175415,66,2761,NULL
66,3,0.234728247349,66,3431,NULL
66,1,0.489249046084,66,4849,NULL
66,5,0.547853140995,66,3220,NULL
66,2,NULL,66,NULL,135
67,3,0.420203825424,67,5082,NULL
67,5,0.373290302891,67,5657,NULL
67,1,0.405515553856,67,2187,NULL
67,7,0.341400377419,67,1133,NULL
67,4,0.463875279538,67,1765,NULL
67,6,0.433480954345,67,1282,NULL
68,1,0.190398901613,68,2761,NULL
68,2,0.45046202833,68,2265,NULL
68,3,0.464677423506,68,5868,NULL
68,4,0.407535714787,68,6436,NULL
68,5,0.403604564689,68,1802,NULL
68,6,0.464677423506,68,1988,NULL
69,1,0.208126909475,69,2761,NULL
69,6,0.369707209671,69,1786,NULL
69,3,0.469422545131,69,2784,NULL
69,2,0.455044557845,69,5082,NULL
69,4,0.4525174182,69,6463,NULL
69,5,0.433364372548,69,585,NULL
70,4,0.271453160791,70,2761,NULL
70,1,0.518537276131,70,2823,NULL
70,2,0.444620117864,70,4691,NULL
70,5,0.4978775733,70,998,NULL
70,3,0.46028594108,70,4202,NULL
71,1,0.173150390886,63,2761,NULL
71,3,0.304798400786,63,3795,NULL
71,4,0.307576507187,63,1133,NULL
71,2,0.792364399659,63,761,NULL
71,6,0.393283901773,63,3876,NULL
72,2,0.255549011884,72,2761,NULL
72,1,0.439381132694,72,4379,NULL
72,3,0.623679314405,72,5800,NULL
72,6,0.411373056047,72,2787,NULL
72,7,0.428293409126,72,3388,NULL
73,4,0.467563741552,73,2761,NULL
73,3,0.88395935856,73,280,NULL
74,6,0.235491454363,74,2761,NULL
74,3,0.431919501285,74,998,NULL
74,5,0.399307951957,74,4202,NULL
74,4,0.343030101858,74,3273,NULL
74,2,0.490343159458,74,5228,NULL
74,1,0.490343159458,74,1285,NULL
75,7,0.292889934946,75,2761,NULL
75,1,0.458394739047,75,2627,NULL
75,2,0.482233513721,75,4175,NULL
75,5,0.686688129696,75,1977,NULL
76,3,0.297858069468,76,2761,NULL
76,2,0.663018964065,76,212,NULL
76,5,0.686794309632,76,5457,NULL
77,3,0.240988995076,77,2761,NULL
77,6,0.394722076849,77,4691,NULL
77,2,0.408629783736,77,4202,NULL
77,5,0.351038128968,77,3273,NULL
77,1,0.510844640532,77,4546,NULL
77,4,0.484716898193,77,902,NULL
78,5,0.24257306424,78,2761,NULL
78,6,0.472523398937,78,6048,NULL
78,1,0.400446198654,78,181,NULL
78,2,0.44395134629,78,5788,NULL
78,3,0.45521154428,78,23,NULL
78,4,0.391423606886,78,4197,NULL
79,1,0.268009622042,79,2761,NULL
79,3,0.399349747023,79,1104,NULL
79,5,0.248323906965,79,3431,NULL
79,2,0.537200612729,79,1923,NULL
79,4,NULL,79,NULL,51
80,5,0.658377838099,80,6355,NULL
80,4,0.752687599407,80,3214,NULL
81,6,0.263691382448,81,2761,NULL
81,1,0.526750830075,81,6481,NULL
81,2,0.526750830075,81,320,NULL
81,4,0.466690706195,81,491,NULL
81,5,0.397157104438,81,4337,NULL
82,2,0.290956616386,82,2761,NULL
82,4,0.423823777492,82,3273,NULL
82,1,0.616765209803,82,4546,NULL
82,3,0.596085840286,82,5780,NULL
83,1,0.235208701328,83,2761,NULL
83,2,0.458177891099,83,6048,NULL
83,3,0.376402975099,83,329,NULL
83,5,0.546753397812,83,3087,NULL
83,7,0.542338832507,83,2038,NULL
84,1,0.212556939682,84,2761,NULL
84,7,0.364882432853,84,5260,NULL
84,2,0.518755151647,84,5868,NULL
84,3,0.454963466766,84,6436,NULL
84,4,0.45057482152,84,1802,NULL
84,6,0.377576514562,84,3182,NULL
85,1,0.250374067242,85,2761,NULL
85,2,0.521331916311,85,1706,NULL
85,5,0.592356411803,85,4684,NULL
85,3,NULL,85,NULL,38
86,1,0.283070510265,86,2761,NULL
86,4,0.498291909114,86,3795,NULL
86,5,0.589412846119,86,585,NULL
86,3,0.569358196885,86,1424,NULL
87,6,0.242685628658,87,2761,NULL
87,1,0.585748217629,87,4578,NULL
87,2,0.592285626078,87,396,NULL
87,3,0.497192566647,87,1256,NULL
88,1,0.216778960463,88,2761,NULL
88,4,0.385076320936,88,1786,NULL
88,6,0.535455683936,88,5095,NULL
88,2,0.517847793385,88,4987,NULL
88,5,0.499843958433,88,5915,NULL
89,4,0.266540588117,89,2761,NULL
89,1,0.377984978101,89,4089,NULL
89,2,0.46278172581,89,584,NULL
89,3,0.552669436572,89,2980,NULL
89,5,0.516210266608,89,3403,NULL
90,1,0.337410165303,90,2761,NULL
90,2,0.554083753341,90,802,NULL
90,3,0.761016146106,90,3108,NULL
91,5,0.309493175728,91,2761,NULL
91,3,0.501233141705,91,3102,NULL
91,1,0.599396721846,91,3403,NULL
91,4,0.541943614847,91,755,NULL
92,2,0.335412925282,92,2761,NULL
92,4,0.310776334886,92,3431,NULL
92,1,0.475653813603,92,4089,NULL
92,3,NULL,92,NULL,180
93,5,0.483808885353,93,6355,NULL
93,4,0.367873904239,93,1104,NULL
93,3,0.228751578915,93,3431,NULL
93,1,0.493179760883,93,2695,NULL
93,2,NULL,93,NULL,185
94,1,0.751820115645,94,760,NULL
94,3,0.659368268656,94,4362,NULL
95,1,0.338083566813,95,2761,NULL
95,3,0.507358022115,95,4061,NULL
95,5,0.792645784223,95,3046,NULL
96,3,0.470908381421,96,6355,NULL
96,4,0.384554765597,96,329,NULL
96,1,0.442676231152,96,4574,NULL
96,2,0.313056898696,96,186,NULL
96,6,0.579996604401,96,35,NULL
97,1,0.214887887521,97,2761,NULL
97,3,0.324545022141,97,1538,NULL
97,2,0.404243265664,97,4294,NULL
97,4,0.491680992225,97,5503,NULL
97,5,0.440243045824,97,1869,NULL
97,6,0.49951673551,97,2781,NULL
98,2,0.233196478034,98,2761,NULL
98,6,0.216067841425,98,3431,NULL
98,1,0.384967075635,98,181,NULL
98,3,0.504299959334,98,3220,NULL
98,5,NULL,98,NULL,294
99,1,0.315829491214,99,2761,NULL
99,5,0.292631333888,99,3431,NULL
99,7,0.483837418097,99,1212,NULL
99,3,0.47699705368,99,1538,NULL
99,2,0.594132812203,99,4294,NULL
99,4,NULL,99,NULL,207
100,7,0.315829491214,100,2761,NULL
100,4,0.292631333888,100,3431,NULL
100,6,0.483837418097,100,1212,NULL
100,2,0.47699705368,100,1538,NULL
100,1,0.594132812203,100,4294,NULL
100,3,NULL,100,NULL,207
101,1,0.267834175561,101,2761,NULL
101,4,0.422825951238,101,2563,NULL
101,3,0.40450976293,101,1538,NULL
101,2,0.503844879458,101,4294,NULL
101,5,0.576190297124,101,370,NULL
102,2,0.50835879395,102,2761,NULL
102,4,0.471019066001,102,3431,NULL
102,1,0.7209107962,102,4089,NULL
103,1,0.275569079565,103,2761,NULL
103,3,0.255328110815,103,3431,NULL
103,5,0.45491691637,103,181,NULL
103,4,0.504339854272,103,5788,NULL
103,2,NULL,103,NULL,145
104,6,0.218047493572,104,2761,NULL
104,3,0.482363410952,104,5602,NULL
104,1,0.378585475843,104,584,NULL
104,5,0.452119454938,104,2980,NULL
104,4,0.422293488527,104,3403,NULL
104,2,0.440125068381,104,4938,NULL
105,1,0.278945496497,105,2761,NULL
105,4,0.478847275217,105,5260,NULL
105,5,0.449035824943,105,2787,NULL
105,6,0.467505300742,105,3388,NULL
105,3,0.522207160711,105,2341,NULL
105,2,NULL,105,NULL,231
106,5,0.205925479736,106,2761,NULL
106,3,0.337290642719,106,4691,NULL
106,4,0.349174800383,106,4202,NULL
106,2,0.299962639748,106,3273,NULL
106,1,0.487196136639,106,3535,NULL
106,6,0.445324954871,106,2546,NULL
106,7,0.443006435253,106,3625,NULL
107,6,0.224675248894,107,2761,NULL
107,2,0.399846861912,107,3954,NULL
107,4,0.494064974675,107,6104,NULL
107,1,0.42060913433,107,2619,NULL
107,3,0.453503077074,107,3979,NULL
107,5,0.40369076724,107,3660,NULL
108,1,0.269391160189,108,2761,NULL
108,4,0.441812003182,108,2075,NULL
108,2,0.650204928896,108,5196,NULL
108,3,0.556294982088,108,255,NULL
109,1,0.250445019619,109,2761,NULL
109,3,0.434114495753,109,5840,NULL
109,6,0.573038607082,109,879,NULL
109,2,0.364812306341,109,3273,NULL
109,5,0.536060288271,109,1668,NULL
110,1,0.219193445029,110,2761,NULL
110,2,0.359485793687,110,2075,NULL
110,3,0.346037531266,110,2563,NULL
110,4,0.370023950054,110,3242,NULL
110,5,0.534951853307,110,805,NULL
110,7,0.529047271781,110,6485,NULL
111,1,0.258995827695,111,2761,NULL
111,2,0.500179105616,111,5375,NULL
111,4,0.580243402818,111,3496,NULL
111,7,0.588268320606,111,1750,NULL
112,1,0.293663881944,112,2761,NULL
112,6,0.504113353557,112,5260,NULL
112,3,0.622504028294,112,1802,NULL
112,5,0.521651211027,112,3182,NULL
113,1,0.333635520764,113,2761,NULL
113,3,0.729454102837,113,5082,NULL
113,4,0.597146590997,113,4387,NULL
114,1,0.260608649395,114,2761,NULL
114,3,0.462933393991,114,3182,NULL
114,5,0.487879189901,114,2341,NULL
114,2,0.389005618451,114,5105,NULL
114,4,NULL,114,NULL,4
115,1,0.295197163727,115,2761,NULL
115,4,0.67049396625,115,1880,NULL
115,5,0.680658854163,115,5915,NULL
116,2,0.264213649648,116,2761,NULL
116,6,0.432762336255,116,4691,NULL
116,3,0.484599443735,116,998,NULL
116,1,0.448010360314,116,4202,NULL
116,4,0.399041685244,116,1538,NULL
116,5,0.384868467504,116,3273,NULL
117,4,0.320375926046,117,2761,NULL
117,3,0.296843826154,117,3431,NULL
117,1,0.528885274742,117,181,NULL
117,6,0.727683567937,117,5533,NULL
117,2,NULL,117,NULL,258
118,3,0.329541016817,118,2761,NULL
118,1,0.494538318067,118,4061,NULL
118,5,0.804260262725,118,203,NULL
119,1,0.220594203656,119,2761,NULL
119,7,0.361316923125,119,4691,NULL
119,2,0.497542065956,119,2784,NULL
119,5,0.404596161195,119,998,NULL
119,6,0.376905514184,119,5259,NULL
119,4,NULL,119,NULL,185
120,2,0.20934218863,120,2761,NULL
120,7,0.342886958145,120,4691,NULL
120,5,0.383958619456,120,998,NULL
120,6,0.357680410176,120,5259,NULL
120,1,0.315299410625,120,4337,NULL
120,3,0.472163562308,120,498,NULL
120,4,NULL,120,NULL,185
121,3,0.497197369125,121,2761,NULL
121,2,0.867637468148,121,2267,NULL
122,1,0.224438507414,122,2761,NULL
122,6,0.207953157091,122,3431,NULL
122,8,0.34383029758,122,1212,NULL
122,3,0.329067885938,122,3309,NULL
122,2,0.412543650434,122,3049,NULL
122,4,0.471417034631,122,6503,NULL
122,5,NULL,122,NULL,277
123,6,0.245547445488,123,2761,NULL
123,3,0.227511611501,123,3431,NULL
123,5,0.37616829761,123,1212,NULL
123,8,0.459683471998,123,2619,NULL
123,1,0.451344293291,123,3049,NULL
123,4,NULL,123,NULL,26
123,2,NULL,123,NULL,279
124,2,0.257152944928,124,2761,NULL
124,7,0.421197426289,124,4691,NULL
124,4,0.471649266543,124,998,NULL
124,6,0.439369490793,124,5259,NULL
124,1,0.436037970281,124,4202,NULL
124,5,0.388377907979,124,1538,NULL
124,3,NULL,124,NULL,354
125,3,0.3423978421,125,1786,NULL
125,5,0.377728035883,125,6355,NULL
125,1,0.408594922203,125,4546,NULL
125,2,0.390472906745,125,4020,NULL
125,4,0.451914656895,125,2315,NULL
125,6,0.465230577418,125,1418,NULL
126,3,0.231499633481,126,2761,NULL
126,5,0.214495632689,126,3431,NULL
126,2,0.558749598989,126,2697,NULL
126,4,NULL,126,NULL,38
127,6,0.242657661619,127,2761,NULL
127,3,0.224834086661,127,3431,NULL
127,5,0.371741270987,127,1212,NULL
127,1,0.463531323495,127,6276,NULL
127,2,NULL,127,NULL,294
127,4,NULL,127,NULL,28
128,4,0.235401162846,128,2761,NULL
128,5,0.47347772644,128,1424,NULL
128,1,0.311711482,128,5756,NULL
128,2,0.400359466373,128,1716,NULL
128,3,0.4450410552,128,2077,NULL
128,6,0.514676445893,128,3159,NULL
129,2,0.333303498306,129,2761,NULL
129,6,0.577739099464,129,5840,NULL
129,1,0.565161643122,129,4202,NULL
129,5,0.485508628256,129,3273,NULL
130,2,0.220451309067,130,2761,NULL
130,4,0.361082872401,130,4691,NULL
130,7,0.404334075423,130,998,NULL
130,1,0.373805329658,130,4202,NULL
130,3,0.321121780018,130,3273,NULL
130,6,0.459026386699,130,5228,NULL
130,5,0.451640885297,130,5780,NULL
131,1,0.251018910403,131,2761,NULL
131,6,0.232581188982,131,3431,NULL
131,3,0.57879365022,131,5457,NULL
131,4,0.461401471694,131,3049,NULL
131,5,NULL,131,NULL,135
132,1,0.206876263042,132,2761,NULL
132,3,0.499318410474,132,2697,NULL
132,5,0.485026821331,132,1287,NULL
132,4,NULL,132,NULL,228
133,5,0.256357078806,133,2761,NULL
133,1,0.339460706097,133,5756,NULL
133,2,0.436000324004,133,1716,NULL
133,3,0.503910548311,133,517,NULL
133,4,0.612393136744,133,3646,NULL
134,6,0.210007360427,134,2761,NULL
134,3,0.419511439469,134,6481,NULL
134,4,0.419511439469,134,320,NULL
134,2,0.371678749732,134,491,NULL
134,1,0.212300930472,134,1400,NULL
134,5,0.443106091581,134,3471,NULL
134,7,0.473663832689,134,2554,NULL
135,3,0.262274851395,135,2761,NULL
135,6,0.243010363959,135,3431,NULL
135,2,0.384542883829,135,3309,NULL
135,4,0.486422734211,135,4850,NULL
135,1,0.331002910725,135,5344,NULL
135,5,NULL,135,NULL,185
136,1,0.329648971021,136,2761,NULL
136,4,0.709172151617,136,1190,NULL
136,3,0.623222604914,136,280,NULL
137,2,0.202859260956,137,2761,NULL
137,3,0.360349997572,137,1786,NULL
137,4,0.45754155876,137,2784,NULL
137,6,0.428023922973,137,2187,NULL
137,1,0.489622938084,137,1621,NULL
137,5,0.443527475323,137,5984,NULL
138,2,0.228982206624,138,2761,NULL
138,3,0.368606825849,138,2787,NULL
138,4,0.383768143657,138,3388,NULL
138,1,0.398236539399,138,4030,NULL
138,5,0.480960749888,138,2534,NULL
138,6,0.523929942508,138,1607,NULL
139,1,0.302918323441,139,2761,NULL
139,3,0.648375775384,139,6436,NULL
139,4,0.698462127262,139,5251,NULL
140,6,0.513712804164,140,6355,NULL
140,4,0.537060327741,140,1869,NULL
140,1,0.32053728799,140,4386,NULL
140,7,0.587299928667,140,1239,NULL
141,3,0.486028223602,141,6355,NULL
141,2,0.32310847367,141,186,NULL
141,4,0.548664501242,141,4568,NULL
141,5,0.598619031757,141,3641,NULL
142,6,0.524582031627,142,6355,NULL
142,4,0.248029690314,142,3431,NULL
142,2,0.410092943153,142,1212,NULL
142,1,0.337839704046,142,5344,NULL
142,3,0.61723826612,142,2988,NULL
143,4,0.229335934268,143,2761,NULL
143,3,0.212490860481,143,3431,NULL
143,1,0.419725071661,143,5788,NULL
143,5,0.495951325253,143,3220,NULL
143,2,NULL,143,NULL,294
144,3,0.240684161127,144,2761,NULL
144,6,0.39422278148,144,4691,NULL
144,4,0.441443546742,144,998,NULL
144,5,0.411231056856,144,5259,NULL
144,1,0.495027655134,144,5693,NULL
144,2,0.42145434713,144,3572,NULL
145,1,0.254141317651,145,2761,NULL
145,4,0.533805663407,145,2534,NULL
145,5,0.581496038095,145,1607,NULL
145,2,0.558861397895,145,5556,NULL
146,5,0.259821964133,146,2761,NULL
146,2,0.57835226626,146,212,NULL
146,1,0.534389371759,146,4599,NULL
146,3,0.558953667505,146,2090,NULL
147,1,0.490559514898,147,2761,NULL
147,5,0.871407690087,147,1133,NULL
148,1,0.24518492188,148,2761,NULL
148,3,0.556899018475,148,1880,NULL
148,5,0.556899018475,148,3876,NULL
148,4,0.5653417732,148,5915,NULL
149,2,0.404065366456,149,2761,NULL
149,1,0.494069086188,149,4386,NULL
149,3,0.76982265341,149,3654,NULL
150,1,0.258302403799,42,2761,NULL
150,2,0.42362601048,42,2075,NULL
150,3,0.407778280591,42,2563,NULL
150,4,0.436044407028,42,3242,NULL
150,5,0.630399096139,42,805,NULL
151,3,0.317262122707,151,2761,NULL
151,2,0.570048504952,151,3660,NULL
151,1,0.757884851081,151,692,NULL
152,3,0.538284237479,152,2761,NULL
152,2,0.498746440108,152,3431,NULL
152,1,0.679339435158,152,5344,NULL
153,3,0.16959231367,153,3431,NULL
153,5,0.441778865456,153,2697,NULL
153,6,0.310363632331,153,4202,NULL
153,7,0.429134184418,153,75,NULL
153,1,0.357607833987,153,48,NULL
153,2,NULL,153,NULL,38
154,1,0.352058248059,154,2761,NULL
154,4,0.625380316559,154,1133,NULL
154,3,0.696386709835,154,573,NULL
155,3,0.266449147752,155,3431,NULL
155,4,0.474731216544,155,181,NULL
155,5,0.526306813297,155,5788,NULL
155,1,0.653173990586,155,5533,NULL
155,2,NULL,155,NULL,367
156,8,0.163546794524,156,3431,NULL
156,4,0.25879865773,156,3309,NULL
156,5,0.400918949555,156,5533,NULL
156,1,0.300660541412,156,5167,NULL
156,2,0.406997000052,156,2598,NULL
156,3,0.406997000052,156,4314,NULL
156,6,0.403873513948,156,2970,NULL
156,7,NULL,156,NULL,62
157,2,0.703891669879,157,3795,NULL
157,3,0.710307339871,157,1133,NULL
158,2,0.298894897409,158,2761,NULL
158,4,0.276940611799,158,3431,NULL
158,1,0.549403012406,158,3049,NULL
158,3,NULL,158,NULL,371
159,3,0.244378579765,159,2761,NULL
159,4,0.476040476712,159,6048,NULL
159,1,0.469340799433,159,1452,NULL
159,2,0.390623075428,159,6368,NULL
159,5,0.583778554946,159,463,NULL
160,4,0.292619888351,160,1104,NULL
160,3,0.408908164577,160,1706,NULL
160,1,0.333996803748,160,1716,NULL
160,2,0.473988417842,160,4094,NULL
160,5,0.446049961751,160,1328,NULL
160,8,0.4604218287,160,898,NULL
161,1,0.507229282146,161,4379,NULL
161,2,0.390644141234,161,5756,NULL
161,3,0.501739874717,161,1716,NULL
161,5,0.58169812478,161,5804,NULL
162,3,0.37712271117,162,3102,NULL
162,4,0.50629198363,162,6463,NULL
162,6,0.484862900272,162,1706,NULL
162,1,0.396036746086,162,1716,NULL
162,5,0.457722352219,162,3648,NULL
163,3,0.707106781187,163,1765,NULL
163,1,0.707106781187,163,1621,NULL
164,2,0.328284351126,164,4197,NULL
164,3,0.346008875169,164,1716,NULL
164,1,0.439959486951,164,357,NULL
164,4,0.476980729348,164,4182,NULL
164,5,0.379063703484,164,3815,NULL
164,6,0.45578831214,164,5351,NULL
165,2,0.607182802767,165,1786,NULL
