116,LePoint,AFP,'2017-14-09',innondation
117,LePoint,AFP,'2017-17-07',innondation
118,LePoint,AFP,'2017-29-11',innondation
119,LePoint,Source AFP,'2018-23-01',innondation
120,LePoint,AFP,'2018-22-01',innondation
121,LePoint,AFP,'2017-29-08',innondation
122,LePoint,AFP,'2017-13-10',innondation
123,LePoint,AFP,'2017-12-10',innondation
124,LePoint,AFP,'2017-13-09',innondation
125,LePoint, Le Point.fr (source AFP),'2017-10-07',innondation
126,LePoint, Le Point.fr (avec AFP),'2017-14-08',innondation
127,LePoint,AFP,'2017-15-04',innondation
128,LePoint,Source AFP,'2017-28-08',innondation
129,LePoint, Le Point.fr (avec AFP),'2018-22-01',innondation
130,LePoint,,'2015-02-05',innondation
131,LePoint,AFP,'2017-07-08',innondation
132,LePoint,Source AFP,'2017-30-08',innondation
133,LePoint,Source AFP,'2017-01-09',innondation
134,LePoint,Source AFP,'2017-21-09',innondation
135,LePoint,AFP,'2017-13-07',innondation
136,LePoint,AFP,'2018-08-01',innondation
137,LePoint,Source AFP,'2018-25-01',innondation
138,LePoint," Ludovic Faytre*, The Conversation France",'2017-10-07',innondation
139,LePoint,Source AFP,'2016-01-06',innondation
140,LePoint,AFP,'2017-05-03',innondation
141,LePoint,AFP,'2017-11-09',innondation
142,LePoint,AFP,'2017-17-06',innondation
143,LePoint,AFP,'2017-12-08',innondation
144,LePoint,AFP,'2017-14-12',innondation
145,LePoint,AFP,'2012-08-07',innondation
146,LePoint,AFP,'2016-07-06',innondation
147,LePoint, Le Point.fr,'2016-01-06',innondation
148,LePoint,Source AFP,'2016-09-06',innondation
149,LePoint, Pauline Tissot Pauline Tissot,'2016-04-10',innondation
150,LePoint,Source AFP,'2016-08-06',innondation
151,LePoint,,'2015-26-02',innondation
152,LePoint,Source AFP,'2015-15-09',innondation
153,LePoint,AFP,'2017-14-08',innondation
154,LePoint, Heiwon Shin,'2016-05-01',innondation
155,LePoint,AFP,'2017-13-08',innondation
156,LePoint,AFP,'2017-31-05',innondation
157,LePoint,AFP,'2017-29-08',innondation
158,LePoint,Source AFP,'2013-20-11',innondation
159,LePoint,Source AFP,'2013-19-11',innondation
160,LePoint,AFP,'2017-29-08',innondation
161,LePoint,AFP,'2017-29-08',innondation
162,LePoint,AFP,'2017-28-08',innondation
163,LePoint,AFP,'2018-25-01',innondation
164,LePoint,AFP,'2017-31-08',innondation
165,LePoint,AFP,'2018-23-01',innondation
166,LePoint,,'2012-29-08',innondation
167,LePoint,Source AFP,'2014-29-11',innondation
168,LePoint,Source AFP,'2014-21-01',innondation
169,LePoint,Source Sipa Media,'2014-05-01',innondation
170,LePoint,AFP,'2016-04-06',innondation
171,LePoint,Source AFP,'2015-26-12',innondation
172,LePoint,Source AFP,'2015-03-11',innondation
173,LePoint,Source AFP,'2015-14-09',innondation
174,LePoint,Source AFP,'2015-27-10',innondation
175,LePoint,Source AFP,'2015-12-09',innondation
176,LePoint,Source AFP,'2015-06-10',innondation
177,LePoint,Source AFP,'2015-04-10',innondation
178,LePoint,,'2010-21-11',innondation
179,LePoint,Source AFP,'2015-14-06',innondation
180,LePoint,Source AFP,'2015-27-04',innondation
181,LePoint,Source AFP,'2015-06-10',innondation
182,LePoint,Source AFP,'2015-07-10',innondation
183,LePoint,,'2015-27-11',innondation
184,LePoint,Source Reuters,'2011-30-09',innondation
185,LePoint,,'2010-08-12',innondation
186,LePoint,,'2011-22-10',innondation
187,LePoint,,'2010-21-06',innondation
188,LePoint,,'2010-22-08',innondation
189,LePoint,Source AFP,'2011-11-01',innondation
190,LePoint,,'2011-26-10',innondation
191,LePoint,Source Reuters,'2011-10-10',innondation
192,LePoint,AFP,'2016-02-06',innondation
193,LePoint, Le Point.fr (avec AFP),'2016-31-05',innondation
194,LePoint,Source AFP,'2016-04-06',innondation
195,LePoint,AFP,'2016-21-09',innondation
196,LePoint,AFP,'2016-11-09',innondation
197,LePoint,,'2015-16-03',innondation
198,LePoint,AFP,'2016-24-05',innondation
199,LePoint,AFP,'2016-22-05',innondation
200,LePoint,Source AFP,'2016-10-06',innondation
201,LePoint,Source AFP,'2016-09-06',innondation
202,LePoint,Source AFP,'2016-07-06',innondation
203,LePoint,Source AFP,'2016-07-06',innondation
204,LePoint, Le Point.fr,'2016-06-06',innondation
205,LePoint,Source AFP,'2016-18-08',innondation
206,LePoint,AFP,'2016-13-10',innondation
207,LePoint,AFP,'2017-14-02',innondation
208,LePoint,Source AFP,'2016-26-06',innondation
209,LePoint,AFP,'2016-01-06',innondation
210,LePoint,AFP,'2016-05-06',innondation
211,LePoint,Source Reuters,'2011-19-01',innondation
212,LePoint,,'2011-16-01',innondation
213,LePoint,Source AFP,'2014-29-09',innondation
214,LePoint,,'2010-02-08',innondation
215,LePoint,,'2011-20-06',innondation
216,LePoint,Source AFP,'2010-08-08',innondation
217,LePoint,,'2011-27-10',innondation
218,LePoint,,'2012-20-10',innondation
219,LePoint,,'2011-10-01',innondation
220,LePoint,,'2014-21-05',innondation
221,LePoint,Source AFP,'2013-15-09',innondation
222,LePoint,Source AFP,'2014-09-06',innondation
223,LePoint,Source AFP,'2016-07-06',innondation
224,LePoint,AFP,'2016-08-06',innondation
225,LePoint,AFP,'2016-07-03',innondation
226,LePoint,AFP,'2016-04-06',innondation
227,LePoint,Source AFP,'2016-04-06',innondation
228,LePoint,AFP,'2016-02-06',innondation
229,LePoint,AFP,'2016-03-06',innondation
230,LePoint,Source AFP,'2016-05-06',innondation
231,LePoint,Source AFP,'2016-17-08',innondation
232,LePoint,Source AFP,'2016-22-10',innondation
233,LePoint,AFP,'2016-05-06',innondation
234,LePoint,AFP,'2016-30-05',innondation
235,LePoint,Source AFP,'2016-15-06',innondation
236,LePoint,AFP,'2016-02-11',innondation
237,LePoint,,'2010-16-06',innondation
238,LePoint,AFP,'2010-01-08',innondation
239,LePoint,,'2012-20-10',innondation
240,LePoint,,'2011-03-11',innondation
241,LePoint,Source AFP,'2013-23-06',innondation
242,LePoint,,'2013-04-08',innondation
243,LePoint,Source AFP,'2011-10-01',innondation
244,LePoint,,'2011-04-01',innondation
245,LePoint,,'2010-15-06',innondation
246,LePoint,AFP,'2010-22-06',innondation
247,LePoint,,'2010-17-08',innondation
248,LePoint,,'2011-29-04',innondation
249,LePoint,"De notre correspondant a Bangkok, Alexandre Marchand Alexandre Marchand",'2011-25-10',innondation
250,LePoint,Source AFP,'2011-20-10',innondation
251,LePoint,Source AFP,'2013-04-04',innondation
252,LePoint,Source AFP,'2013-31-03',innondation
253,LePoint,Source AFP,'2011-06-11',innondation
254,LePoint,,'2011-20-10',innondation
255,LePoint,Source AFP,'2011-07-11',innondation
256,LePoint,Source AFP,'2011-10-11',innondation
257,LePoint,,'2012-07-07',innondation
258,LePoint,,'2012-04-07',innondation
259,LePoint,,'2013-02-06',innondation
260,LePoint,,'2014-20-05',innondation
261,LePoint,Source AFP,'2010-29-10',innondation
262,LePoint,AFP,'2017-14-08',innondation
263,LePoint,Source AFP,'2017-13-09',innondation
264,LePoint,AFP,'2017-21-09',innondation
265,LePoint,AFP,'2017-22-09',innondation
266,LePoint,"L'ouragan s'est essouffle en atteignant les cotes, mais il a fait des degats sur son passage. Deux personnes ont ete tuees et douze autres blessees. L'ouragan s'est essouffle en atteignant les cotes, mais il a fait des degats sur son passage. Deux personnes ont ete tuees et douze autres blessees. Source AFP",'2017-26-08',innondation
267,LePoint,AFP,'2017-04-08',innondation
268,LePoint,Source AFP,'2015-04-10',innondation
269,LePoint,Source AFP,'2015-28-10',innondation
270,LePoint, Jerome Cordelier,'2015-23-10',innondation
271,LePoint,AFP,'2016-16-09',innondation
272,LePoint,AFP,'2016-02-06',innondation
273,LePoint,Source AFP,'2016-05-06',innondation
274,LePoint,Source AFP,'2016-03-06',innondation
275,LePoint, Essia Lakhoua,'2016-09-06',innondation
276,LePoint,Source AFP,'2016-04-06',innondation
277,LePoint,AFP,'2016-18-08',innondation
278,LePoint,Source AFP,'2016-11-07',innondation
279,LePoint, Oksanna Le Rallec,'2016-01-09',innondation
280,LePoint,Source AFP,'2016-13-10',innondation
281,LePoint,AFP,'2016-22-11',innondation
282,LePoint,AFP,'2018-28-01',innondation
283,LePoint,Source AFP,'2016-05-06',innondation
284,LePoint,Source AFP,'2016-02-06',innondation
285,LePoint, Frederic Lewino,'2016-07-06',innondation
286,LePoint,Source AFP,'2016-03-06',innondation
287,LePoint,Source AFP,'2016-04-06',innondation
288,LePoint,AFP,'2016-19-06',innondation
289,LePoint,Source AFP,'2016-23-10',innondation
290,LePoint,AFP,'2016-17-10',innondation
291,LePoint,AFP,'2017-22-01',innondation
292,LePoint,,'2014-12-03',innondation
293,LePoint,,'2013-05-06',innondation
294,LePoint,,'2014-20-09',innondation
295,LePoint,Source AFP,'2012-05-02',innondation
296,LePoint,,'2011-04-11',innondation
297,LePoint,,'2011-01-09',innondation
298,LePoint, Chloe Durand-enti,'2010-17-06',innondation
299,LePoint,,'2011-03-11',innondation
300,LePoint,Source AFP,'2015-05-10',innondation
301,LePoint,Source AFP,'2015-26-04',innondation
302,LePoint,,'2015-31-07',innondation
303,LePoint,AFP,'2017-18-08',innondation
304,LePoint,AFP,'2017-08-11',innondation
305,LePoint,Source AFP,'2016-18-08',innondation
306,LePoint,Source AFP,'2016-21-11',innondation
307,LePoint,AFP,'2016-14-10',innondation
308,LePoint, Frederic Lewino,'2016-01-06',innondation
309,LePoint, Jerome Begle,'2016-05-06',innondation
310,LePoint,AFP,'2016-03-06',innondation
311,LePoint,AFP,'2017-14-08',innondation
312,LePoint,Source AFP,'2017-12-08',innondation
313,LePoint,AFP,'2017-15-08',innondation
314,LePoint,AFP,'2017-16-08',innondation
315,LePoint,AFP,'2018-20-01',innondation
316,LePoint,,'2015-27-04',innondation
317,LePoint,Source AFP,'2014-20-07',innondation
318,LePoint,Source AFP,'2014-21-07',innondation
319,LePoint,Source AFP,'2014-16-12',innondation
320,LePoint,,'2010-09-10',innondation
321,LePoint,Source AFP,'2016-04-06',innondation
322,LePoint,Source AFP,'2016-02-06',innondation
323,LePoint,Source AFP,'2016-16-09',innondation
324,LePoint,,'2010-09-10',innondation
325,LePoint,,'2011-24-04',innondation
326,LePoint,Source AFP,'2013-03-05',innondation
327,LePoint,Source AFP,'2011-03-11',innondation
328,LePoint,Source AFP,'2013-07-05',innondation
329,LePoint,Source AFP,'2012-09-08',innondation
330,LePoint,AFP,'2017-18-07',innondation
331,LePoint,AFP,'2017-26-05',innondation
332,LePoint,Source AFP,'2017-28-08',innondation
333,LePoint,AFP,'2017-10-09',innondation
334,LePoint,Source AFP,'2017-24-08',innondation
335,LePoint, Marie Bordet,'2017-24-10',innondation
336,LePoint,AFP,'2018-13-01',innondation
337,LePoint,,'2018-13-01',innondation
338,LePoint,Source AFP,'2018-21-01',innondation
339,LePoint,Source AFP,'2013-31-05',innondation
340,LePoint,Source AFP,'2014-30-11',innondation
341,LePoint,Source Reuters,'2014-24-01',innondation
342,LePoint,Source AFP,'2014-15-01',innondation
343,LePoint,,'2016-30-05',innondation
344,LePoint,AFP,'2017-06-09',innondation
345,LePoint,Source AFP,'2017-29-08',innondation
346,LePoint,AFP,'2017-30-05',innondation
347,LePoint, Le Point.fr (avec AFP),'2017-04-04',innondation
348,LePoint,Source AFP,'2017-02-12',innondation
349,LePoint,AFP,'2018-05-01',innondation
350,LePoint,,'2015-12-09',innondation
351,LePoint,Source AFP,'2017-27-02',innondation
352,LePoint,AFP,'2017-11-09',innondation
353,LePoint,AFP,'2017-11-09',innondation
354,LePoint,AFP,'2017-20-12',innondation
355,LePoint,AFP,'2017-24-08',innondation
356,LePoint, 6Medias,'2018-06-01',innondation
357,LePoint,,'2011-15-06',innondation
358,LePoint,,'2011-21-10',innondation
359,LePoint,,'2013-18-07',innondation
360,LePoint,Source AFP,'2013-25-06',innondation
361,LePoint,,'2013-20-08',innondation
362,LePoint,,'2010-17-08',innondation
363,LePoint,,'2010-18-08',innondation
364,LePoint,,'2010-29-12',innondation
365,LePoint,,'2011-02-01',innondation
366,LePoint,,'2010-31-12',innondation
367,LePoint,,'2010-30-12',innondation
368,LePoint,,'2011-01-01',innondation
369,LePoint,,'2010-26-08',innondation
370,LePoint,,'2012-26-10',innondation
371,LePoint,,'2011-18-12',innondation
372,LePoint,,'2013-03-04',innondation
373,LePoint,,'2013-08-05',innondation
374,LePoint,Source AFP,'2014-01-12',innondation
375,LePoint,,'2014-20-09',innondation
376,LePoint,,'2014-19-01',innondation
377,LePoint,,'2013-15-09',innondation
378,LePoint,,'2013-15-08',innondation
379,LePoint,Source AFP,'2010-30-12',innondation
380,LePoint,Source AFP,'2011-06-01',innondation
381,LePoint,Source AFP,'2017-27-08',innondation
382,LePoint,AFP,'2017-19-09',innondation
383,LePoint,es secouristes s'emploient a retrouver des survivants aux inondations et coulees de boue. Le bilan officiel de 312 morts risque de s'alourdir. Source AFP,'2017-15-08',innondation
384,LePoint,Source AFP,'2017-30-08',innondation
385,LePoint,AFP,'2017-31-08',innondation
386,LePoint,AFP,'2017-10-09',innondation
387,LePoint,AFP,'2017-26-07',innondation
388,LePoint,Source AFP,'2018-24-01',innondation
389,LePoint,,'2013-10-06',innondation
390,LePoint,,'2010-30-12',innondation
391,LePoint,,'2011-11-04',innondation
392,LePoint,,'2010-29-06',innondation
393,LePoint,,'2010-29-07',innondation
394,LePoint,,'2010-23-08',innondation
395,LePoint,,'2012-07-07',innondation
396,LePoint,,'2012-07-07',innondation
397,LePoint,Source AFP,'2013-03-05',innondation
398,LePoint,Source AFP,'2011-15-10',innondation
399,LePoint,,'2012-24-07',innondation
400,LePoint,,'2011-07-11',innondation
401,LePoint,,'2011-22-10',innondation
402,LePoint,,'2012-08-02',innondation
403,LePoint,,'2012-07-07',innondation
404,LePoint,,'2012-23-09',innondation
405,LePoint,,'2011-14-10',innondation
406,LePoint,,'2012-24-10',innondation
407,LePoint,,'2012-20-10',innondation
408,LePoint,,'2013-04-04',innondation
409,LePoint,,'2014-21-01',innondation
410,LePoint,,'2013-04-06',innondation
411,LePoint,,'2013-10-06',innondation
412,LePoint,,'2013-06-06',innondation
413,LePoint,,'2013-10-05',innondation
414,LePoint,Source AFP,'2013-02-05',innondation
415,LePoint,,'2010-10-10',innondation
416,LePoint,,'2010-18-06',innondation
417,LePoint,,'2010-29-06',innondation
418,LePoint,,'2010-06-08',innondation
419,LePoint,,'2010-07-08',innondation
420,LePoint,,'2010-10-08',innondation
421,LePoint,,'2010-08-08',innondation
422,LePoint,,'2010-17-08',innondation
423,LePoint,Source AFP,'2010-22-08',innondation
424,LePoint,,'2010-19-10',innondation
425,LePoint,,'2012-28-09',innondation
426,LePoint,,'2012-13-09',innondation
427,LePoint,Source AFP,'2012-10-09',innondation
428,LePoint,,'2012-26-10',innondation
429,LePoint,,'2012-07-07',innondation
430,LePoint,,'2011-29-06',innondation
431,LePoint,,'2011-15-06',innondation
432,LePoint,,'2011-21-10',innondation
433,LePoint,,'2014-02-01',innondation
434,LePoint,Source AFP,'2013-08-05',innondation
435,LePoint,,'2014-25-01',innondation
436,LePoint,Source AFP,'2010-06-12',innondation
437,LePoint,Source AFP,'2014-24-11',innondation
438,LePoint,Source AFP,'2013-11-05',innondation
439,LePoint,Source AFP,'2013-09-06',innondation
440,LePoint,Source AFP,'2013-28-12',innondation
441,LePoint,,'2011-03-01',innondation
442,LePoint,,'2014-20-09',innondation
443,LePoint,,'2013-04-04',innondation
444,LePoint,,'2011-10-01',innondation
445,LePoint,,'2010-16-06',innondation
446,LePoint,,'2010-22-06',innondation
447,LePoint,,'2010-31-07',innondation
448,LePoint,,'2010-18-08',innondation
449,LePoint,,'2010-21-08',innondation
450,LePoint,,'2010-28-08',innondation
451,LePoint,Source AFP,'2014-03-03',innondation
452,LePoint,Le Point.fr,'2011-17-01',innondation
453,LePoint,,'2012-12-08',innondation
454,LePoint,Source AFP,'2010-20-08',innondation
455,LePoint,Source AFP,'2012-16-05',innondation
456,LePoint,,'2011-15-06',innondation
457,LePoint,,'2011-02-11',innondation
458,LePoint,Le Point.fr (Source AFP),'2010-18-08',innondation
459,LePoint,,'2011-17-12',innondation
460,LePoint,,'2013-08-05',innondation
461,LePoint,,'2013-08-06',innondation
462,LePoint,,'2013-18-08',innondation
463,LePoint,,'2013-19-08',innondation
464,LePoint,,'2013-20-08',innondation
465,LePoint,Source AFP,'2013-31-05',innondation
466,LePoint,,'2013-19-11',innondation
467,LePoint,,'2013-20-11',innondation
468,LePoint,,'2013-19-11',innondation
469,LePoint,,'2010-14-11',innondation
470,LePoint,,'2014-08-02',innondation
471,LePoint,,'2014-01-12',innondation
472,LePoint,,'2014-25-11',innondation
473,LePoint,,'2010-29-07',innondation
474,LePoint,,'2010-12-08',innondation
475,LePoint,,'2010-17-08',innondation
476,LePoint,,'2011-04-01',innondation
477,LePoint,,'2013-30-08',innondation
478,LePoint,Source AFP,'2013-07-08',innondation
479,LePoint,Source AFP,'2013-23-10',innondation
480,LePoint,,'2013-03-04',innondation
481,LePoint,,'2013-29-01',innondation
482,LePoint,,'2013-08-05',innondation
483,LePoint,,'2013-12-05',innondation
484,LePoint,,'2013-30-05',innondation
485,LePoint,,'2014-08-02',innondation
486,LePoint,,'2014-25-01',innondation
487,LePoint,Source AFP,'2014-14-11',innondation
488,LePoint,,'2014-10-02',innondation
489,LePoint,,'2012-07-07',innondation
490,LePoint,,'2010-29-08',innondation
491,LePoint,,'2012-21-10',innondation
492,LePoint,Source Sipa,'2012-03-11',innondation
493,LePoint,,'2014-22-05',innondation
494,LePoint,,'2012-08-07',innondation
495,LePoint,,'2016-02-01',innondation
496,LePoint,,'2015-27-12',innondation
497,LePoint,Source AFP,'2016-12-02',innondation
498,LePoint,,'2015-28-10',innondation
499,LePoint,,'2015-06-10',innondation
500,LePoint,,'2015-05-10',innondation
501,LePoint,,'2015-30-10',innondation
502,LePoint," Lise Garnier, avec 6MEDIAS",'2015-01-07',innondation
503,LePoint,,'2015-08-04',innondation
504,LePoint,,'2015-27-02',innondation
505,LePoint,Source AFP,'2015-05-10',innondation
506,LePoint,Source AFP,'2015-12-10',innondation
507,LePoint,Source AFP,'2015-16-09',innondation
508,LePoint,,'2010-10-10',innondation
509,LePoint,,'2015-27-02',innondation
510,LePoint,,'2015-26-12',innondation
511,LePoint,6Medias avec AFP,'2015-27-12',innondation
512,LePoint,,'2015-13-09',innondation
513,LePoint,,'2015-30-12',innondation
514,LePoint,,'2015-11-09',innondation
515,LePoint,,'2015-10-09',innondation
516,LePoint,Source AFP,'2015-04-10',innondation
