guatemala,seisme,628.6301587301587,7
guatemala,typhon,3408.8,1
guinee,cyclone,731.2281135531134,13
guinee,innondation,1634.0158730158728,3
guinee,ouragan,1654.7142857142858,1
guinee,seisme,69.4,10
guinee,tremblement de terre,202.0,1
guinee,typhon,630.1388888888889,3
haiti,cyclone,1524.4430315716031,91
haiti,innondation,623.4040616246499,17
haiti,ouragan,1302.2554311153192,268
haiti,seisme,1209.184013605442,21
haiti,tremblement de terre,174.6,1
haiti,typhon,1932.160515873016,14
honduras,cyclone,1400.1221560846561,24
honduras,ouragan,1115.0138766788768,30
honduras,seisme,350.4507124819625,8
honduras,typhon,20.166666666666668,1
hongrie,cyclone,83.83333333333333,1
hongrie,innondation,1770.765934065934,26
hongrie,inondation,12013.666666666666,1
hongrie,ouragan,269.375,4
hongrie,typhon,44.577777777777776,9
inde,cyclone,2130.8793156202773,130
inde,innondation,1836.4437908496734,51
inde,inondation,2635.409090909091,11
inde,ouragan,812.0387074829933,35
inde,seisme,742.9936720521542,56
inde,typhon,1261.1600706311233,38
indonesie,cyclone,3158.1600088183422,27
indonesie,innondation,155.11111111111111,6
indonesie,inondation,2158.2200000000003,5
indonesie,ouragan,1003.8354166666668,8
indonesie,seisme,694.4896384479719,54
indonesie,tremblement de terre,826.8,1
indonesie,typhon,2099.161507936508,24
irlande,cyclone,458.7047619047618,14
irlande,innondation,1100.0,1
irlande,ouragan,781.6181818181817,11
irlande,seisme,463.59166666666664,8
irlande,typhon,2665.8,1
israel,cyclone,1927.0068181818178,11
israel,innondation,1454.3728571428571,5
israel,ouragan,140.04037037037037,15
israel,seisme,2083.4722857142856,25
israel,typhon,1275.8439393939395,11
italie,cyclone,1162.341513087607,32
italie,innondation,2323.9984243697477,14
italie,inondation,1053.5,1
italie,ouragan,742.7305729250174,27
italie,seisme,689.066073474063,97
italie,typhon,815.1203102453103,22
jamaique,cyclone,390.1672619047619,14
jamaique,innondation,1882.642857142857,2
jamaique,ouragan,514.9253487253487,66
jamaique,seisme,41.66666666666667,2
jamaique,typhon,1007.7222222222222,2
japon,cyclone,1067.8083632878026,107
japon,innondation,1453.841432225064,23
japon,inondation,2528.8748473748474,6
japon,ouragan,549.3872327167782,66
japon,seisme,1592.8027588380726,223
japon,tremblement de terre,24.0,1
japon,typhon,973.3685338384873,322
koweit,ouragan,643.0064102564102,13
koweit,seisme,2978.3916666666664,4
koweit,typhon,27.806547619047617,8
luxembourg,cyclone,1586.625,12
luxembourg,innondation,146.42857142857142,3
luxembourg,ouragan,166.6357142857143,5
luxembourg,seisme,1546.3799999999999,5
luxembourg,typhon,2582.0,2
madagascar,cyclone,2171.5487274220036,58
madagascar,innondation,42.41666666666667,2
madagascar,ouragan,424.3166666666667,5
madagascar,typhon,42.03125,4
malaisie,cyclone,1062.2068181818183,11
malaisie,innondation,38.3,5
malaisie,inondation,21.25,2
malaisie,ouragan,464.3277777777778,3
malaisie,seisme,1875.8988095238094,8
malaisie,typhon,506.30059523809524,8
mali,cyclone,947.0428571428572,7
mali,innondation,607.05,10
mali,inondation,283.1,2
mali,ouragan,5309.125,2
mali,typhon,85.41919191919192,3
maroc,cyclone,695.0240740740742,9
maroc,innondation,98.875,4
maroc,ouragan,611.6049783549784,11
maroc,seisme,30.0,1
maroc,typhon,956.0,2
martinique,cyclone,1536.919907139644,76
martinique,innondation,77.41666666666667,6
martinique,ouragan,1044.383628886048,93
martinique,typhon,24.0,1
maurice,cyclone,690.2227411477412,18
maurice,innondation,356.2916666666667,6
maurice,inondation,28.0,1
maurice,ouragan,513.0984848484849,11
maurice,typhon,562.947619047619,7
mexique,cyclone,1077.8723935015598,108
mexique,innondation,715.1136604136605,18
mexique,ouragan,896.0258168430402,344
mexique,seisme,819.4599522926054,49
mexique,typhon,885.2448412698412,13
monaco,cyclone,296.66367521367516,6
monaco,ouragan,788.8834656084658,18
monaco,seisme,169.75,2
monaco,typhon,34.84777777777778,10
myanmar,cyclone,1543.6911458333334,16
myanmar,innondation,35.72222222222222,3
myanmar,ouragan,10.0,1
myanmar,seisme,72.33333333333333,1
myanmar,typhon,392.56,5
nepal,cyclone,2269.636363636364,11
nepal,innondation,254.55512820512817,13
nepal,inondation,11000.0,1
nepal,ouragan,300.2142857142857,3
nepal,seisme,1675.6532738095239,48
nepal,typhon,718.2142857142858,6
nicaragua,cyclone,1244.6434523809523,12
nicaragua,ouragan,2086.1544793301937,35
nicaragua,seisme,285.25222222222226,5
norvege,cyclone,265.8412698412698,6
norvege,ouragan,228.92545454545453,5
norvege,seisme,225.6,2
norvege,tremblement de terre,24.0,1
norvege,typhon,1528.7020502645503,12
pakistan,cyclone,1790.4289241622575,27
pakistan,innondation,1745.4259621656884,73
pakistan,ouragan,618.600238095238,20
pakistan,seisme,1094.7937003968254,48
pakistan,typhon,237.86755952380952,12
panama,cyclone,2316.649038461538,8
panama,innondation,79.4,1
panama,ouragan,2091.0857323232317,20
panama,seisme,1669.2323232323233,4
panama,typhon,1912.6363636363637,1
perou,cyclone,5032.285714285715,7
perou,innondation,8450.125,4
perou,ouragan,416.42460317460313,6
perou,seisme,774.6532843419208,22
perou,tremblement de terre,202.0,1
perou,typhon,2624.017777777778,5
philippines,cyclone,1965.980193236715,69
philippines,innondation,1079.8973710317462,24
philippines,inondation,25.5,1
philippines,ouragan,1224.860101010101,28
philippines,seisme,598.6598324514991,27
philippines,typhon,2146.1045418117883,614
pologne,cyclone,620.0,2
pologne,innondation,3304.202083333333,8
pologne,ouragan,238.61616161616163,11
pologne,tremblement de terre,229.5,2
pologne,typhon,136.3040293040293,13
portugal,cyclone,1986.727714932127,17
portugal,innondation,2003.3333333333333,3
portugal,ouragan,1480.1963203463204,11
portugal,seisme,30.388888888888886,3
portugal,typhon,104.49305555555556,4
qatar,cyclone,146.28333333333336,5
qatar,inondation,28.0,1
qatar,ouragan,778.7916666666666,6
qatar,seisme,1737.904761904762,7
qatar,typhon,124.0375,8
reunion,cyclone,639.7145555555553,175
reunion,innondation,1508.4566627816625,52
reunion,inondation,3787.4861111111113,4
reunion,ouragan,693.1785594035593,99
reunion,seisme,921.2173645320196,29
reunion,tremblement de terre,435.0,1
reunion,typhon,1275.0723235393446,47
roumanie,cyclone,11298.9,2
roumanie,innondation,557.1190476190476,7
roumanie,inondation,5025.041666666666,4
roumanie,ouragan,789.7333333333332,3
roumanie,seisme,1631.0,3
roumanie,typhon,658.9814814814814,3
singapour,cyclone,885.7077915140416,12
singapour,innondation,157.5,1
singapour,inondation,25.5,1
singapour,ouragan,3859.84375,8
singapour,seisme,543.9223809523809,10
singapour,typhon,591.2202190170941,32
suisse,cyclone,255.43093390527602,38
suisse,innondation,799.7549603174602,12
suisse,inondation,988.4910714285714,8
suisse,ouragan,678.2011137913579,41
suisse,seisme,302.3363945578231,14
suisse,typhon,1356.6739229024943,21
taiwan,cyclone,596.4181818181819,11
taiwan,innondation,156.5,4
taiwan,ouragan,663.5833333333333,4
taiwan,seisme,710.8962087912089,20
taiwan,typhon,1614.215635598969,153
thailande,cyclone,1965.872164224664,30
thailande,innondation,904.4049019607843,34
thailande,inondation,220.83333333333334,1
thailande,ouragan,41.580555555555556,12
thailande,seisme,666.5418498168498,26
thailande,typhon,763.7624716553289,21
turquie,cyclone,61.797435897435896,6
turquie,innondation,768.4777777777778,9
turquie,inondation,24.0,1
turquie,ouragan,543.0238095238095,7
turquie,seisme,2304.689797008547,52
turquie,typhon,63.53679653679654,7
ukraine,cyclone,882.525,8
ukraine,inondation,12013.666666666666,1
ukraine,ouragan,304.2378787878788,11
ukraine,seisme,1925.6571428571428,7
ukraine,tremblement de terre,2519.5,2
ukraine,typhon,183.6825597242264,9
vanuatu,cyclone,881.5963606934,76
vanuatu,innondation,48.5,1
vanuatu,inondation,28.0,1
vanuatu,ouragan,162.20833333333334,4
vanuatu,seisme,76.38309523809524,10
vanuatu,typhon,1113.2333333333333,12
venezuela,cyclone,1650.8666666666663,5
venezuela,ouragan,831.0736702573914,43
venezuela,seisme,532.7071428571429,9
venezuela,typhon,350.1313852813853,12
