2003,12,716.1666666666666
2004,34,1818.6176470588234
2005,43,2946.9767441860463
2006,59,1855.5084745762713
2010,364,1275.9065934065934
2011,290,1241.9068965517242
2012,164,1505.2926829268292
2013,359,1417.6768802228412
2014,233,1280.412017167382
2015,246,774.8373983739838
2016,517,1951.2514506769826
2017,497,1242.8953722334004
2018,145,448.17241379310343
