2000,13,4490.692307692308
2001,98,711.3979591836735
2002,25,198.64
2003,22,1414.2727272727273
2004,91,684.6153846153846
2005,16,182.1875
2006,25,82.4
2007,27,440.48148148148147
2008,131,1741.6335877862596
2009,224,1153.950892857143
2010,142,1603.3028169014085
2011,305,1454.9180327868853
2012,404,1086.509900990099
2013,1161,2290.6683893195523
2014,471,1138.1762208067942
2015,385,2078.2493506493506
2016,158,984.7658227848101
2017,307,1332.530944625407
2018,6,291.1666666666667
